altitude_m,velocity_m_s,gamma_rad,range_rad
0.0,2500.0,0.5934119456780721,0.0006503482857204636
0.0,2500.0,0.6283185307179586,0.0006346286774599791
0.0,2500.0,0.6632251157578453,0.00061813694084577
0.0,2500.0,0.6981317007977318,0.0006008931912887031
0.0,2500.0,0.7330382858376184,0.0005829184528117269
0.0,2500.0,0.767944870877505,0.0005642346363898496
0.0,2500.0,0.8028514559173916,0.0005448645098248653
0.0,2500.0,0.8377580409572782,0.0005248316740282859
0.0,2500.0,0.8726646259971648,0.0005041605288312089
0.0,2500.0,0.9075712110370514,0.00048287624851121234
0.0,2500.0,0.9424777960769379,0.00046100474805570917
0.0,2500.0,0.9773843811168246,0.00043857265280814925
0.0,2500.0,1.0122909661567112,0.0004156072664645301
0.0,2500.0,1.0471975511965976,0.0003921365358443201
0.0,2500.0,1.0821041362364843,0.0003681890203127896
0.0,2500.0,1.117010721276371,0.00034379385461298797
0.0,2500.0,1.1519173063162575,0.00031898071397457197
0.0,2500.0,1.1868238913561442,0.00029377977895213227
0.0,2500.0,1.2217304763960306,0.00026822169950422366
0.0,2500.0,1.2566370614359172,0.00024233755485190704
0.0,2500.0,1.2915436464758039,0.00021615881894996344
0.0,2500.0,1.3264502315156905,0.00018971732089580355
0.0,2500.0,1.361356816555577,0.00016304521097886763
0.0,2500.0,1.3962634015954636,0.00013617490962998166
0.0,2500.0,1.4311699866353502,0.00010913908421910203
0.0,2500.0,1.4660765716752369,8.197060377304641e-05
0.0,2500.0,1.5009831567151235,5.470248545137486e-05
0.0,2500.0,1.53588974175501,2.7367871990541315e-05
0.0,3000.0,0.3490658503988659,0.0008846866692959213
0.0,3000.0,0.3839724354387525,0.0008728833444510151
0.0,3000.0,0.4188790204786391,0.0008600176722330939
0.0,3000.0,0.4537856055185257,0.0008461054058866859
0.0,3000.0,0.4886921905584123,0.0008311635679616722
0.0,3000.0,0.5235987755982988,0.0008152104285173104
0.0,3000.0,0.5585053606381855,0.0007982654840791909
0.0,3000.0,0.5934119456780721,0.0007803494318755998
0.0,3000.0,0.6283185307179586,0.0007614841456125748
0.0,3000.0,0.6632251157578453,0.0007416926486554683
0.0,3000.0,0.6981317007977318,0.0007209990841850127
0.0,3000.0,0.7330382858376184,0.0006994286878659318
0.0,3000.0,0.767944870877505,0.0006770077551549996
0.0,3000.0,0.8028514559173916,0.0006537636100363336
0.0,3000.0,0.8377580409572782,0.0006297245718661127
0.0,3000.0,0.8726646259971648,0.0006049199207630003
0.0,3000.0,0.9075712110370514,0.0005793798609414413
0.0,3000.0,0.9424777960769379,0.0005531354855580762
0.0,3000.0,0.9773843811168246,0.0005262187381652155
0.0,3000.0,1.0122909661567112,0.0004986623740630638
0.0,3000.0,1.0471975511965976,0.00047049992000271836
0.0,3000.0,1.0821041362364843,0.00044176563476354066
0.0,3000.0,1.117010721276371,0.0004124944665496357
0.0,3000.0,1.1519173063162575,0.0003827220115425409
0.0,3000.0,1.1868238913561442,0.0003524844705810861
0.0,3000.0,1.2217304763960306,0.00032181860337401614
0.0,3000.0,1.2566370614359172,0.0002907616903877932
0.0,3000.0,1.2915436464758039,0.0002593514789194209
0.0,3000.0,1.3264502315156905,0.00022762614336023404
0.0,3000.0,1.361356816555577,0.00019562424070023764
0.0,3000.0,1.3962634015954636,0.00016338465510073186
0.0,3000.0,1.4311699866353502,0.0001309465669547824
0.0,3000.0,1.4660765716752369,9.834938205306458e-05
0.0,3000.0,1.5009831567151235,6.563271044646449e-05
0.0,3000.0,1.53588974175501,3.283630037616991e-05
0.0,3500.0,0.3490658503988659,0.0010320789620526022
0.0,3500.0,0.3839724354387525,0.0010183039547685372
0.0,3500.0,0.4188790204786391,0.0010032898344477126
0.0,3500.0,0.4537856055185257,0.0009870550002710951
0.0,3500.0,0.4886921905584123,0.0009696193301311328
0.0,3500.0,0.5235987755982988,0.0009510041570097433
0.0,3500.0,0.5585053606381855,0.000931232241688399
0.0,3500.0,0.5934119456780721,0.0009103277448575641
0.0,3500.0,0.6283185307179586,0.0008883161977505373
0.0,3500.0,0.6632251157578453,0.0008652244704376507
0.0,3500.0,0.6981317007977318,0.0008410807384824483
0.0,3500.0,0.7330382858376184,0.0008159144484559711
0.0,3500.0,0.767944870877505,0.0007897562832869916
0.0,3500.0,0.8028514559173916,0.0007626381225459668
0.0,3500.0,0.8377580409572782,0.0007345930056213468
0.0,3500.0,0.8726646259971648,0.0007056550900995215
0.0,3500.0,0.9075712110370514,0.0006758596105294195
0.0,3500.0,0.9424777960769379,0.0006452428358122634
0.0,3500.0,0.9773843811168246,0.0006138420258909649
0.0,3500.0,1.0122909661567112,0.0005816953837774174
0.0,3500.0,1.0471975511965976,0.0005488420139201728
0.0,3500.0,1.0821041362364843,0.0005153218699789411
0.0,3500.0,1.117010721276371,0.0004811757096862723
0.0,3500.0,1.1519173063162575,0.0004464450439592133
0.0,3500.0,1.1868238913561442,0.0004111720890797492
0.0,3500.0,1.2217304763960306,0.00037539971294787365
0.0,3500.0,1.2566370614359172,0.0003391713827079715
0.0,3500.0,1.2915436464758039,0.00030253111721385845
0.0,3500.0,1.3264502315156905,0.00026552343041426015
0.0,3500.0,1.361356816555577,0.0002281932770473189
0.0,3500.0,1.3962634015954636,0.00019058599817315931
0.0,3500.0,1.4311699866353502,0.00015274727251469566
0.0,3500.0,1.4660765716752369,0.00011472305493736301
0.0,3500.0,1.5009831567151235,7.65595197662413e-05
0.0,3500.0,1.53588974175501,3.830301384245961e-05
0.0,4000.0,0.3490658503988659,0.0011794553916086752
0.0,4000.0,0.3839724354387525,0.0011637074286717337
0.0,4000.0,0.4188790204786391,0.0011465436709993206
0.0,4000.0,0.4537856055185257,0.001127985168906717
0.0,4000.0,0.4886921905584123,0.0011080546619864962
0.0,4000.0,0.5235987755982988,0.0010867765494410762
0.0,4000.0,0.5585053606381855,0.0010641768616267903
0.0,4000.0,0.5934119456780721,0.0010402832266788158
0.0,4000.0,0.6283185307179586,0.0010151248356901218
0.0,4000.0,0.6632251157578453,0.000988732409092222
0.0,4000.0,0.6981317007977318,0.000961138156897596
0.0,4000.0,0.7330382858376184,0.0009323757387917687
0.0,4000.0,0.767944870877505,0.00090248022526202
0.0,4000.0,0.8028514559173916,0.0008714880536381012
0.0,4000.0,0.8377580409572782,0.0008394369812786224
0.0,4000.0,0.8726646259971648,0.0008063660437984654
0.0,4000.0,0.9075712110370514,0.000772315504516928
0.0,4000.0,0.9424777960769379,0.0007373268067147747
0.0,4000.0,0.9773843811168246,0.0007014425234055971
0.0,4000.0,1.0122909661567112,0.0006647063047037823
0.0,4000.0,1.0471975511965976,0.000627162825761033
0.0,4000.0,1.0821041362364843,0.0005888577339947922
0.0,4000.0,1.117010721276371,0.0005498375915765215
0.0,4000.0,1.1519173063162575,0.0005101498194277587
0.0,4000.0,1.1868238913561442,0.0004698426433873164
0.0,4000.0,1.2217304763960306,0.0004289650313855576
0.0,4000.0,1.2566370614359172,0.00038756663771232484
0.0,4000.0,1.2915436464758039,0.0003456977411137738
0.0,4000.0,1.3264502315156905,0.0003034091871451092
0.0,4000.0,1.361356816555577,0.000260752322961661
0.0,4000.0,1.3962634015954636,0.0002177789413933363
0.0,4000.0,1.4311699866353502,0.00017454121131718893
0.0,4000.0,1.4660765716752369,0.00013109162145182173
0.0,4000.0,1.5009831567151235,8.748291152308524e-05
0.0,4000.0,1.53588974175501,4.376802082817774e-05
0.0,4500.0,0.3490658503988659,0.001326815954165702
0.0,4500.0,0.3839724354387525,0.0013090937634235294
0.0,4500.0,0.4188790204786391,0.00128977917983081
0.0,4500.0,0.4537856055185257,0.0012688959110014556
0.0,4500.0,0.4886921905584123,0.0012464695623123617
0.0,4500.0,0.5235987755982988,0.0012225276058468544
0.0,4500.0,0.5585053606381855,0.0011970993447210604
0.0,4500.0,0.5934119456780721,0.0011702158780275897
0.0,4500.0,0.6283185307179586,0.0011419100618502976
0.0,4500.0,0.6632251157578453,0.0011122164681939847
0.0,4500.0,0.6981317007977318,0.0010811713434031572
0.0,4500.0,0.7330382858376184,0.0010488125638026585
0.0,4500.0,0.767944870877505,0.0010151795876261163
0.0,4500.0,0.8028514559173916,0.0009803134084959335
0.0,4500.0,0.8377580409572782,0.000944256504858422
0.0,4500.0,0.8726646259971648,0.0009070527885511018
0.0,4500.0,0.9075712110370514,0.0008687475504300373
0.0,4500.0,0.9424777960769379,0.0008293874057163379
0.0,4500.0,0.9773843811168246,0.0007890202385609801
0.0,4500.0,1.0122909661567112,0.0007476951431216509
0.0,4500.0,1.0471975511965976,0.0007054623633835699
0.0,4500.0,1.0821041362364843,0.0006623732349732439
0.0,4500.0,1.117010721276371,0.0006184801198421933
0.0,4500.0,1.1519173063162575,0.0005738363452438085
0.0,4500.0,1.1868238913561442,0.0005284961399932213
0.0,4500.0,1.2217304763960306,0.00048251456811365255
0.0,4500.0,1.2566370614359172,0.00043594746107862326
0.0,4500.0,1.2915436464758039,0.0003888513556525276
0.0,4500.0,1.3264502315156905,0.0003412834191217385
0.0,4500.0,1.361356816555577,0.0002933013862533637
0.0,4500.0,1.3962634015954636,0.00024496348984692556
0.0,4500.0,1.4311699866353502,0.00019632838506232652
0.0,4500.0,1.4660765716752369,0.0001474550835365967
0.0,4500.0,1.5009831567151235,9.840288882469532e-05
0.0,4500.0,1.53588974175501,4.923130555099237e-05
0.0,5000.0,0.3490658503988659,0.0014741606459697605
0.0,5000.0,0.3839724354387525,0.0014544629562412556
0.0,5000.0,0.4188790204786391,0.0014329963587540536
0.0,5000.0,0.4537856055185257,0.0014097872246884612
0.0,5000.0,0.4886921905584123,0.0013848640308605706
0.0,5000.0,0.5235987755982988,0.0013582573261450787
0.0,5000.0,0.5585053606381855,0.001329999691847086
0.0,5000.0,0.5934119456780721,0.0013001257015766534
0.0,5000.0,0.6283185307179586,0.001268671878339027
0.0,5000.0,0.6632251157578453,0.0012356766504876637
0.0,5000.0,0.6981317007977318,0.0012011803027855165
0.0,5000.0,0.7330382858376184,0.001165224927825775
0.0,5000.0,0.767944870877505,0.0011278543742213143
0.0,5000.0,0.8028514559173916,0.0010891141931797933
0.0,5000.0,0.8377580409572782,0.0010490515832469471
0.0,5000.0,0.8726646259971648,0.0010077153310269452
0.0,5000.0,0.9075712110370514,0.0009651557544432933
0.0,5000.0,0.9424777960769379,0.0009214246393234052
0.0,5000.0,0.9773843811168246,0.0008765751789202052
0.0,5000.0,1.0122909661567112,0.0008306619071104725
0.0,5000.0,1.0471975511965976,0.0007837406347782287
0.0,5000.0,1.0821041362364843,0.0007358683799348343
0.0,5000.0,1.117010721276371,0.0006871033018181112
0.0,5000.0,1.1519173063162575,0.0006375046279026123
0.0,5000.0,1.1868238913561442,0.0005871325858647847
0.0,5000.0,1.2217304763960306,0.0005360483280340328
0.0,5000.0,1.2566370614359172,0.00048431386020904646
0.0,5000.0,1.2915436464758039,0.00043199196628256195
0.0,5000.0,1.3264502315156905,0.0003791461312773648
0.0,5000.0,1.361356816555577,0.00032584046967508174
0.0,5000.0,1.3962634015954636,0.00027213964581232096
0.0,5000.0,1.4311699866353502,0.00021810879414230574
0.0,5000.0,1.4660765716752369,0.00016381344526845786
0.0,5000.0,1.5009831567151235,0.00010931944610800925
0.0,5000.0,1.53588974175501,5.469288273195566e-05
0.0,5500.0,0.3490658503988659,0.0016214894628797207
0.0,5500.0,0.3839724354387525,0.0015998150032757845
0.0,5500.0,0.4188790204786391,0.00157619520529753
0.0,5500.0,0.4537856055185257,0.0015506591083014338
0.0,5500.0,0.4886921905584123,0.0015232380667441862
0.0,5500.0,0.5235987755982988,0.0014939657106351253
0.0,5500.0,0.5585053606381855,0.001462877903679681
0.0,5500.0,0.5934119456780721,0.0014300126980539452
0.0,5500.0,0.6283185307179586,0.001395410288049316
0.0,5500.0,0.6632251157578453,0.0013591129594904593
0.0,5500.0,0.6981317007977318,0.0013211650381748311
0.0,5500.0,0.7330382858376184,0.0012816128354819828
0.0,5500.0,0.767944870877505,0.0012405045907258295
0.0,5500.0,0.8028514559173916,0.001197890414044334
0.0,5500.0,0.8377580409572782,0.001153822221975897
0.0,5500.0,0.8726646259971648,0.001108353677684533
0.0,5500.0,0.9075712110370514,0.0010615401237727411
0.0,5500.0,0.9424777960769379,0.0010134385157193665
0.0,5500.0,0.9773843811168246,0.000964107351890376
0.0,5500.0,1.0122909661567112,0.0009136066046402715
0.0,5500.0,1.0471975511965976,0.0008619976467214871
0.0,5500.0,1.0821041362364843,0.0008093431769247493
0.0,5500.0,1.117010721276371,0.0007557071449780699
0.0,5500.0,1.1519173063162575,0.000701154675364264
0.0,5500.0,1.1868238913561442,0.000645751987888116
0.0,5500.0,1.2217304763960306,0.0005895663192293558
0.0,5500.0,1.2566370614359172,0.0005326658403226221
0.0,5500.0,1.2915436464758039,0.0004751195772845178
0.0,5500.0,1.3264502315156905,0.00041699732819952166
0.0,5500.0,1.361356816555577,0.00035836957724688314
0.0,5500.0,1.3962634015954636,0.0002993074141163674
0.0,5500.0,1.4311699866353502,0.00023988244517779018
0.0,5500.0,1.4660765716752369,0.00018016670881056373
0.0,5500.0,1.5009831567151235,0.00012023259800687195
0.0,5500.0,1.53588974175501,6.015275237111814e-05
0.0,6000.0,0.3490658503988659,0.0017688024010299973
0.0,6000.0,0.3839724354387525,0.0017451499016454654
0.0,6000.0,0.4188790204786391,0.0017193757168237741
0.0,6000.0,0.4537856055185257,0.001691511560159318
0.0,6000.0,0.4886921905584123,0.0016615916689035292
0.0,6000.0,0.5235987755982988,0.0016296527591573744
0.0,6000.0,0.5585053606381855,0.0015957339811239638
0.0,6000.0,0.5934119456780721,0.0015598768697568112
0.0,6000.0,0.6283185307179586,0.001522125292946616
0.0,6000.0,0.6632251157578453,0.0014825253978975803
0.0,6000.0,0.6981317007977318,0.001441125553506762
0.0,6000.0,0.7330382858376184,0.0013979762911611939
0.0,6000.0,0.767944870877505,0.0013531302429057586
0.0,6000.0,0.8028514559173916,0.0013066420759175951
0.0,6000.0,0.8377580409572782,0.0012585684277279245
0.0,6000.0,0.8726646259971648,0.0012089678357786726
0.0,6000.0,0.9075712110370514,0.0011579006662436446
0.0,6000.0,0.9424777960769379,0.0011054290415571696
0.0,6000.0,0.9773843811168246,0.0010516167652112952
0.0,6000.0,1.0122909661567112,0.0009965292431732026
0.0,6000.0,1.0471975511965976,0.0009402334078803686
0.0,6000.0,1.0821041362364843,0.0008827976333304445
0.0,6000.0,1.117010721276371,0.0008242916572827303
0.0,6000.0,1.1519173063162575,0.0007647864947037869
0.0,6000.0,1.1868238913561442,0.0007043543530611575
0.0,6000.0,1.2217304763960306,0.0006430685473249333
0.0,6000.0,1.2566370614359172,0.0005810034074671496
0.0,6000.0,1.2915436464758039,0.0005182341973975905
0.0,6000.0,1.3264502315156905,0.00045483701671601354
0.0,6000.0,1.361356816555577,0.00039088871458182084
0.0,6000.0,1.3962634015954636,0.00032646679869438323
0.0,6000.0,1.4311699866353502,0.00026164933824363246
0.0,6000.0,1.4660765716752369,0.0001965148769043581
0.0,6000.0,1.5009831567151235,0.0001311423311604822
0.0,6000.0,1.53588974175501,6.561090925881405e-05
0.0,6500.0,0.3490658503988659,0.0019160994568399137
0.0,6500.0,0.3839724354387525,0.0018904676485351068
0.0,6500.0,0.4188790204786391,0.0018625378911887034
0.0,6500.0,0.4537856055185257,0.0018323445792379953
0.0,6500.0,0.4886921905584123,0.0017999248369123368
0.0,6500.0,0.5235987755982988,0.0017653184718353337
0.0,6500.0,0.5585053606381855,0.001728567925162427
0.0,6500.0,0.5934119456780721,0.0016897182179776884
0.0,6500.0,0.6283185307179586,0.0016488168957719941
0.0,6500.0,0.6632251157578453,0.0016059139694192077
0.0,6500.0,0.6981317007977318,0.0015610618530710204
0.0,6500.0,0.7330382858376184,0.0015143152998447285
0.0,6500.0,0.767944870877505,0.0014657313348398935
0.0,6500.0,0.8028514559173916,0.0014153691850414634
0.0,6500.0,0.8377580409572782,0.0013632902066738133
0.0,6500.0,0.8726646259971648,0.0013095578112752829
0.0,6500.0,0.9075712110370514,0.0012542373880218122
0.0,6500.0,0.9424777960769379,0.0011973962246810558
0.0,6500.0,0.9773843811168246,0.0011391034259518684
0.0,6500.0,1.0122909661567112,0.0010794298304772029
0.0,6500.0,1.0471975511965976,0.0010184479249264824
0.0,6500.0,1.0821041362364843,0.0009562317567163465
0.0,6500.0,1.117010721276371,0.0008928568461238143
0.0,6500.0,1.1519173063162575,0.0008284000935248171
0.0,6500.0,1.1868238913561442,0.0007629396893253548
0.0,6500.0,1.2217304763960306,0.0006965550189841927
0.0,6500.0,1.2566370614359172,0.0006293265689078393
0.0,6500.0,1.2915436464758039,0.0005613358296041332
0.0,6500.0,1.3264502315156905,0.0004926651991767942
0.0,6500.0,1.361356816555577,0.00042339788512870286
0.0,6500.0,1.3962634015954636,0.0003536178029335603
0.0,6500.0,1.4311699866353502,0.00028340947996031247
0.0,6500.0,1.4660765716752369,0.0002128579510833475
0.0,6500.0,1.5009831567151235,0.00014204866029548764
0.0,6500.0,1.53588974175501,7.106736059775675e-05
0.0,7000.0,0.3490658503988659,0.0020633806265886417
0.0,7000.0,0.3839724354387525,0.0020357682406809342
0.0,7000.0,0.4188790204786391,0.0020056817262329215
0.0,7000.0,0.4537856055185257,0.0019731581634725086
0.0,7000.0,0.4886921905584123,0.0019382375697203295
0.0,7000.0,0.5235987755982988,0.001900962848623908
0.0,7000.0,0.5585053606381855,0.0018613797364096466
0.0,7000.0,0.5934119456780721,0.0018195367443998892
0.0,7000.0,0.6283185307179586,0.0017754850988274907
0.0,7000.0,0.6632251157578453,0.0017292786768135359
0.0,7000.0,0.6981317007977318,0.0016809739401965704
0.0,7000.0,0.7330382858376184,0.001630629865737355
0.0,7000.0,0.767944870877505,0.001578307872476543
0.0,7000.0,0.8028514559173916,0.0015240717469654312
0.0,7000.0,0.8377580409572782,0.0014679875650340775
0.0,7000.0,0.8726646259971648,0.0014101236113591039
0.0,7000.0,0.9075712110370514,0.0013505502966726886
0.0,7000.0,0.9424777960769379,0.0012893400720668153
0.0,7000.0,0.9773843811168246,0.0012265673421083386
0.0,7000.0,1.0122909661567112,0.001162308374040687
0.0,7000.0,1.0471975511965976,0.0010966412065898706
0.0,7000.0,1.0821041362364843,0.0010296455554090985
0.0,7000.0,1.117010721276371,0.0009614027189903788
0.0,7000.0,1.1519173063162575,0.0008919954785279072
0.0,7000.0,1.1868238913561442,0.0008215080022575585
0.0,7000.0,1.2217304763960306,0.0007500257413917561
0.0,7000.0,1.2566370614359172,0.0006776353299093842
0.0,7000.0,1.2915436464758039,0.0006044244812655455
0.0,7000.0,1.3264502315156905,0.0005304818838415099
0.0,7000.0,1.361356816555577,0.00045589709362349104
0.0,7000.0,1.3962634015954636,0.00038076043132709503
0.0,7000.0,1.4311699866353502,0.0003051628706103572
0.0,7000.0,1.4660765716752369,0.00022919593307304007
0.0,7000.0,1.5009831567151235,0.0001529515804671374
0.0,7000.0,1.53588974175501,7.65221012659653e-05
0.0,7500.0,0.3490658503988659,0.002210645906260508
0.0,7500.0,0.3839724354387525,0.002181051674824952
0.0,7500.0,0.4188790204786391,0.0021488072193213835
0.0,7500.0,0.4537856055185257,0.0021139523114688135
0.0,7500.0,0.4886921905584123,0.0020765298667696093
0.0,7500.0,0.5235987755982988,0.0020365858895833454
0.0,7500.0,0.5585053606381855,0.0019941694158470357
0.0,7500.0,0.5934119456780721,0.0019493324508534603
0.0,7500.0,0.6283185307179586,0.0019021299045309332
0.0,7500.0,0.6632251157578453,0.0018526195234024531
